_benchmark_split,_split_row_id,_split,effect_label,modified_uniprot,partner_uniprot
modified_protein_disjoint,1209,val,Enhance,Q12929,O14654
modified_protein_disjoint,1210,val,Enhance,P04626,O75131
modified_protein_disjoint,1211,val,Inhibit,P04626,P00533
modified_protein_disjoint,1212,val,Enhance,P04626,P62993
modified_protein_disjoint,1213,val,Enhance,P04626,P62993
modified_protein_disjoint,1214,val,Enhance,P04626,P62993
modified_protein_disjoint,1215,val,Enhance,P04626,Q06124
modified_protein_disjoint,1216,val,Enhance,P04626,Q06124
modified_protein_disjoint,1217,val,Enhance,P04626,Q06124
modified_protein_disjoint,1218,val,Enhance,P04626,Q9H299
modified_protein_disjoint,1219,val,Enhance,P04626,Q9H299
modified_protein_disjoint,1220,val,Enhance,P04626,P29353
modified_protein_disjoint,1221,val,Enhance,P04626,P29353
modified_protein_disjoint,1222,val,Enhance,P04626,P29353
modified_protein_disjoint,1223,val,Enhance,P04626,P29353
modified_protein_disjoint,1224,val,Enhance,P04626,P29353
modified_protein_disjoint,1225,test,Enhance,P21860,P62993
modified_protein_disjoint,1226,test,Enhance,P21860,P62993
modified_protein_disjoint,1227,test,Enhance,P21860,P62993
modified_protein_disjoint,1228,test,Enhance,P21860,P62993
modified_protein_disjoint,1229,test,Enhance,P21860,P62993
modified_protein_disjoint,1230,test,Enhance,P21860,P62993
modified_protein_disjoint,1231,test,Enhance,P21860,O00459
modified_protein_disjoint,1232,test,Enhance,P21860,O00459
modified_protein_disjoint,1233,test,Enhance,P21860,O00459
modified_protein_disjoint,1234,test,Enhance,P21860,O00459
modified_protein_disjoint,1235,test,Enhance,P21860,O00459
modified_protein_disjoint,1236,test,Enhance,P21860,O00459
modified_protein_disjoint,1237,test,Enhance,P21860,O00459
modified_protein_disjoint,1238,test,Enhance,P21860,O00459
modified_protein_disjoint,1239,test,Enhance,P21860,O00459
modified_protein_disjoint,1240,test,Enhance,P21860,O00459
modified_protein_disjoint,1241,test,Enhance,P21860,O00459
modified_protein_disjoint,1242,test,Enhance,P21860,O00459
modified_protein_disjoint,1243,test,Enhance,P21860,P29353
modified_protein_disjoint,1244,test,Enhance,Q15303,P42684
modified_protein_disjoint,1245,test,Enhance,Q15303,P42684
modified_protein_disjoint,1246,test,Enhance,Q15303,P42684
modified_protein_disjoint,1247,test,Enhance,Q15303,P42684
modified_protein_disjoint,1248,test,Enhance,Q15303,P42684
modified_protein_disjoint,1249,test,Enhance,Q15303,P42684
modified_protein_disjoint,1250,test,Enhance,Q15303,P42684
modified_protein_disjoint,1251,test,Enhance,Q15303,P42684
modified_protein_disjoint,1252,test,Enhance,Q15303,P42684
modified_protein_disjoint,1253,test,Enhance,Q15303,P42684
modified_protein_disjoint,1254,test,Enhance,Q15303,P42684
modified_protein_disjoint,1255,test,Enhance,Q15303,P42684
modified_protein_disjoint,1256,test,Enhance,Q15303,P42684
modified_protein_disjoint,1257,test,Enhance,Q15303,P42684
modified_protein_disjoint,1258,test,Enhance,Q15303,P42684
modified_protein_disjoint,1259,test,Enhance,Q15303,P42684
modified_protein_disjoint,1260,test,Enhance,Q15303,P42684
modified_protein_disjoint,1261,test,Enhance,Q15303,P42684
modified_protein_disjoint,1262,test,Enhance,Q15303,P22681
modified_protein_disjoint,1263,test,Enhance,Q15303,P46108
modified_protein_disjoint,1264,test,Enhance,Q15303,P46108
modified_protein_disjoint,1265,test,Enhance,Q15303,P62993
modified_protein_disjoint,1266,test,Enhance,Q15303,P62993
modified_protein_disjoint,1267,test,Enhance,Q15303,P62993
modified_protein_disjoint,1268,test,Enhance,Q15303,P62993
modified_protein_disjoint,1269,test,Enhance,Q15303,P62993
modified_protein_disjoint,1270,test,Enhance,Q15303,P62993
modified_protein_disjoint,1271,test,Enhance,Q15303,P62993
modified_protein_disjoint,1272,test,Enhance,Q15303,O43639
modified_protein_disjoint,1273,test,Enhance,Q15303,P27986
modified_protein_disjoint,1274,test,Enhance,Q15303,O00459
modified_protein_disjoint,1275,test,Enhance,Q15303,O00459
modified_protein_disjoint,1276,test,Enhance,Q15303,Q92569
modified_protein_disjoint,1277,test,Enhance,Q15303,P16885
modified_protein_disjoint,1278,test,Enhance,Q15303,Q06124
modified_protein_disjoint,1279,test,Enhance,Q15303,P29353
modified_protein_disjoint,1280,test,Enhance,Q15303,P29353
modified_protein_disjoint,1281,test,Enhance,Q15303,P29353
modified_protein_disjoint,1282,test,Enhance,Q15303,P29353
modified_protein_disjoint,1283,test,Enhance,Q15303,P29353
modified_protein_disjoint,1284,test,Enhance,Q15303,P29353
modified_protein_disjoint,1285,test,Enhance,Q15303,P12931
modified_protein_disjoint,1286,test,Enhance,Q15303,P42224
modified_protein_disjoint,1287,test,Enhance,Q15303,P42229
modified_protein_disjoint,1288,test,Enhance,Q15303,P43405
modified_protein_disjoint,1289,test,Enhance,Q15303,P43405
modified_protein_disjoint,1290,test,Enhance,Q15303,P43405
modified_protein_disjoint,1291,test,Enhance,Q15303,P43405
modified_protein_disjoint,1292,test,Enhance,Q15303,P43405
modified_protein_disjoint,1293,test,Enhance,Q15303,P43405
modified_protein_disjoint,1294,test,Enhance,Q15303,P52735
modified_protein_disjoint,1295,test,Enhance,Q15303,Q9UKW4
modified_protein_disjoint,1296,test,Enhance,Q15303,Q9UKW4
modified_protein_disjoint,1297,train,Enhance,Q03468,P38398
modified_protein_disjoint,1298,train,Enhance,Q9UJM3,P00533
modified_protein_disjoint,1299,train,Enhance,Q9UJM3,P00533
modified_protein_disjoint,1300,train,Enhance,Q9UJM3,P00533
modified_protein_disjoint,1301,train,Enhance,Q9UJM3,P00533
modified_protein_disjoint,1302,train,Enhance,Q14674,P14635
modified_protein_disjoint,1303,train,Enhance,Q14674,Q13526
modified_protein_disjoint,1304,train,Enhance,Q14674,Q13526
modified_protein_disjoint,1305,train,Inhibit,P03372,P03372
modified_protein_disjoint,1306,train,Enhance,P03372,P27986
modified_protein_disjoint,1307,train,Enhance,P03372,Q13526
modified_protein_disjoint,1308,train,Enhance,P03372,Q15459
modified_protein_disjoint,1309,train,Enhance,P03372,P31947
modified_protein_disjoint,1310,train,Enhance,P03372,Q13309
modified_protein_disjoint,1311,train,Enhance,P03372,P12931
modified_protein_disjoint,1312,train,Enhance,P03372,Q9UGU0
modified_protein_disjoint,1313,train,Enhance,P03372,P31946
modified_protein_disjoint,1314,train,Enhance,P03372,P62258
modified_protein_disjoint,1315,train,Enhance,P03372,P61981
modified_protein_disjoint,1316,train,Enhance,P03372,Q04917
modified_protein_disjoint,1317,train,Enhance,P03372,P63104
modified_protein_disjoint,1318,train,Enhance,Q92731,Q09472
modified_protein_disjoint,1319,train,Enhance,P14921,Q8NHY2
modified_protein_disjoint,1320,train,Enhance,P14921,Q8NHY2
modified_protein_disjoint,1321,train,Inhibit,P14921,Q8NHY2
modified_protein_disjoint,1322,train,Enhance,P14921,Q09472
modified_protein_disjoint,1323,train,Enhance,P14921,Q09472
modified_protein_disjoint,1324,train,Inhibit,P43268,Q8NHY2
modified_protein_disjoint,1325,test,Enhance,Q9UQ84,P31947
modified_protein_disjoint,1326,val,Enhance,Q9UPT5,Q96A65
modified_protein_disjoint,1327,val,Enhance,Q9UPT5,Q8IYI6
modified_protein_disjoint,1328,train,Enhance,Q15910,Q9Y297
modified_protein_disjoint,1329,train,Inhibit,Q15910,P68431
modified_protein_disjoint,1330,train,Enhance,Q15910,Q12972
modified_protein_disjoint,1331,train,Inhibit,Q15910,Q09028
modified_protein_disjoint,1332,train,Inhibit,Q15910,Q15022
modified_protein_disjoint,1333,train,Enhance,P15311,P68133
modified_protein_disjoint,1334,train,Enhance,P15311,Q8TDY4
modified_protein_disjoint,1335,train,Inhibit,P15311,P15311
modified_protein_disjoint,1336,train,Enhance,P15311,P07332
modified_protein_disjoint,1337,train,Enhance,P15311,P27986
modified_protein_disjoint,1338,train,Enhance,P15311,Q13277
modified_protein_disjoint,1339,train,Enhance,Q9Y624,P41240
modified_protein_disjoint,1340,test,Enhance,Q13158,Q92851
modified_protein_disjoint,1341,test,Enhance,Q13158,Q92851
modified_protein_disjoint,1342,test,Enhance,Q13158,Q92851
modified_protein_disjoint,1343,test,Enhance,Q13158,Q92851
modified_protein_disjoint,1344,test,Enhance,Q13158,Q92851
modified_protein_disjoint,1345,test,Enhance,Q13158,Q92851
modified_protein_disjoint,1346,test,Enhance,Q13158,O00429
modified_protein_disjoint,1347,test,Enhance,Q13158,O00429
modified_protein_disjoint,1348,test,Enhance,Q13158,O00429
modified_protein_disjoint,1349,test,Enhance,Q9UNN5,Q92830
modified_protein_disjoint,1350,test,Inhibit,Q9UNN5,P55072
modified_protein_disjoint,1351,test,Inhibit,Q9UNN5,P55072
modified_protein_disjoint,1352,test,Inhibit,Q9UNN5,P55072
modified_protein_disjoint,1353,val,Enhance,Q9BXW9,P51587
modified_protein_disjoint,1354,val,Enhance,Q9BXW9,P51587
modified_protein_disjoint,1355,val,Enhance,Q9BXW9,O43524
modified_protein_disjoint,1356,train,Enhance,O15287,P51587
modified_protein_disjoint,1357,train,Enhance,O15287,P51587
modified_protein_disjoint,1358,train,Enhance,O15287,O43542
modified_protein_disjoint,1359,test,Inhibit,P09467,Q04206
modified_protein_disjoint,1360,test,Inhibit,P09467,Q9UNE7
modified_protein_disjoint,1361,train,Inhibit,Q5XUX0,Q12834
modified_protein_disjoint,1362,train,Inhibit,Q5XUX0,P12830
modified_protein_disjoint,1363,train,Enhance,Q9UKT5,Q9UKT5
modified_protein_disjoint,1364,train,Enhance,Q9UKT5,P62258
modified_protein_disjoint,1365,test,Inhibit,Q969H0,P24864
modified_protein_disjoint,1366,test,Enhance,Q969H0,Q13526
modified_protein_disjoint,1367,train,Enhance,Q6DN72,Q06124
modified_protein_disjoint,1368,train,Enhance,P39748,P12004
modified_protein_disjoint,1369,train,Enhance,P39748,P12004
modified_protein_disjoint,1370,train,Enhance,P39748,P12004
modified_protein_disjoint,1371,train,Enhance,Q96AC1,Q8WUP2
modified_protein_disjoint,1372,train,Enhance,Q92915,Q99250
modified_protein_disjoint,1373,train,Enhance,Q92915,Q99250
modified_protein_disjoint,1374,train,Enhance,Q92915,Q9UQD0
modified_protein_disjoint,1375,train,Enhance,Q92915,Q9UQD0
modified_protein_disjoint,1376,train,Enhance,P11362,P46108
modified_protein_disjoint,1377,train,Enhance,P11362,P19174
modified_protein_disjoint,1378,train,Enhance,P11362,P40763
modified_protein_disjoint,1379,train,Enhance,P21802,P63104
modified_protein_disjoint,1380,train,Enhance,P07954,P15336
modified_protein_disjoint,1381,train,Enhance,P07954,P0C0S5
modified_protein_disjoint,1382,train,Inhibit,P07954,Q06330
modified_protein_disjoint,1383,train,Enhance,P07954,Q06330
modified_protein_disjoint,1384,train,Enhance,P07954,P63104
modified_protein_disjoint,1385,train,Enhance,Q86V87,P27348
modified_protein_disjoint,1386,train,Inhibit,Q13451,P31749
modified_protein_disjoint,1387,train,Inhibit,Q13451,P31749
modified_protein_disjoint,1388,train,Enhance,Q13451,P07900
modified_protein_disjoint,1389,train,Enhance,Q13451,P04150
modified_protein_disjoint,1390,train,Inhibit,Q13451,O60346
modified_protein_disjoint,1391,train,Inhibit,Q13451,O60346
modified_protein_disjoint,1392,train,Enhance,Q13045,Q07666
modified_protein_disjoint,1393,train,Inhibit,P21333,P24385
modified_protein_disjoint,1394,train,Inhibit,P21333,P24385
modified_protein_disjoint,1395,test,Enhance,P36888,P06241
modified_protein_disjoint,1396,test,Enhance,P36888,P06241
modified_protein_disjoint,1397,test,Enhance,P36888,P06241
modified_protein_disjoint,1398,test,Enhance,P36888,Q13322
modified_protein_disjoint,1399,test,Enhance,P36888,Q13322
modified_protein_disjoint,1400,test,Enhance,P36888,P62993
modified_protein_disjoint,1401,test,Enhance,P36888,P62993
modified_protein_disjoint,1402,test,Enhance,P36888,P62993
modified_protein_disjoint,1403,test,Enhance,P36888,Q06124
modified_protein_disjoint,1404,test,Enhance,P36888,P12931
modified_protein_disjoint,1405,test,Enhance,P36888,P12931
modified_protein_disjoint,1406,train,Enhance,P35916,P46108
modified_protein_disjoint,1407,train,Enhance,P35916,P46108
modified_protein_disjoint,1408,train,Enhance,P35916,P46108
modified_protein_disjoint,1409,train,Enhance,P35916,P62993
modified_protein_disjoint,1410,train,Enhance,P35916,P62993
modified_protein_disjoint,1411,train,Enhance,P35916,P62993
modified_protein_disjoint,1412,train,Enhance,P35916,P62993
modified_protein_disjoint,1413,train,Enhance,P35916,P62993
modified_protein_disjoint,1414,train,Enhance,P35916,P62993
modified_protein_disjoint,1415,train,Enhance,P35916,P29353
modified_protein_disjoint,1416,train,Enhance,P35916,P29353
modified_protein_disjoint,1417,val,Enhance,Q8TF40,P07900
modified_protein_disjoint,1418,val,Enhance,Q8TF40,P07900
modified_protein_disjoint,1419,val,Enhance,Q8TF40,P07900
modified_protein_disjoint,1420,val,Enhance,Q8TF40,P07900
modified_protein_disjoint,1421,val,Enhance,Q8TF40,P07900
modified_protein_disjoint,1422,val,Inhibit,P01100,Q8NHM5
modified_protein_disjoint,1423,val,Inhibit,P01100,Q8IWV7
modified_protein_disjoint,1424,train,Enhance,P58012,Q00987
modified_protein_disjoint,1425,train,Inhibit,P58012,P63279
modified_protein_disjoint,1426,train,Enhance,Q08050,P30304
modified_protein_disjoint,1427,train,Enhance,Q08050,P30304
modified_protein_disjoint,1428,train,Enhance,Q08050,Q13526
modified_protein_disjoint,1429,train,Enhance,Q08050,Q13526
modified_protein_disjoint,1430,train,Enhance,P32314,Q9Y297
modified_protein_disjoint,1431,train,Enhance,P32314,Q9Y297
modified_protein_disjoint,1432,val,Enhance,Q12778,P46940
modified_protein_disjoint,1433,val,Enhance,Q12778,P31947
modified_protein_disjoint,1434,val,Enhance,Q12778,P31947
modified_protein_disjoint,1435,val,Enhance,Q12778,Q13309
modified_protein_disjoint,1436,val,Inhibit,Q12778,P31946
modified_protein_disjoint,1437,val,Enhance,Q12778,P31946
modified_protein_disjoint,1438,val,Enhance,Q12778,P31946
modified_protein_disjoint,1439,val,Enhance,Q12778,P61981
modified_protein_disjoint,1440,val,Enhance,Q12778,P63104
modified_protein_disjoint,1441,train,Enhance,O43524,Q92793
modified_protein_disjoint,1442,train,Enhance,O43524,P45983
modified_protein_disjoint,1443,train,Enhance,O43524,P45983
modified_protein_disjoint,1444,train,Enhance,O43524,P45983
modified_protein_disjoint,1445,train,Enhance,O43524,P45983
modified_protein_disjoint,1446,train,Enhance,O43524,Q00987
modified_protein_disjoint,1447,train,Enhance,O43524,Q00987
modified_protein_disjoint,1448,train,Enhance,O43524,Q00987
modified_protein_disjoint,1449,train,Inhibit,O43524,Q13309
modified_protein_disjoint,1450,train,Inhibit,O43524,Q13309
modified_protein_disjoint,1451,train,Inhibit,O43524,Q13309
modified_protein_disjoint,1452,train,Inhibit,O43524,Q13309
modified_protein_disjoint,1453,train,Enhance,O43524,P31946
modified_protein_disjoint,1454,train,Enhance,O43524,P31946
modified_protein_disjoint,1455,val,Inhibit,P21462,P25098
modified_protein_disjoint,1456,train,Enhance,Q16658,P68133
modified_protein_disjoint,1457,train,Inhibit,Q16658,Q96PY5
modified_protein_disjoint,1458,train,Enhance,P02794,P61073
modified_protein_disjoint,1459,train,Inhibit,Q8IVP5,P11142
modified_protein_disjoint,1460,train,Inhibit,Q8IVP5,Q9H492
modified_protein_disjoint,1461,train,Enhance,Q8IVP5,Q9H492
modified_protein_disjoint,1462,train,Inhibit,Q8IVP5,Q9GZQ8
modified_protein_disjoint,1463,train,Enhance,Q8IVP5,Q9GZQ8
modified_protein_disjoint,1464,train,Inhibit,Q8IVP5,Q9GZQ8
modified_protein_disjoint,1465,test,Inhibit,P35637,P35637
modified_protein_disjoint,1466,test,Inhibit,P35637,Q92973
modified_protein_disjoint,1467,test,Inhibit,P35637,Q92973
modified_protein_disjoint,1468,test,Inhibit,P35637,Q92973
modified_protein_disjoint,1469,train,Enhance,O15117,Q13094
modified_protein_disjoint,1470,train,Enhance,O15117,Q13094
modified_protein_disjoint,1471,train,Enhance,O15117,Q13094
modified_protein_disjoint,1472,train,Enhance,O15117,P16333
modified_protein_disjoint,1473,train,Enhance,O15117,P16333
modified_protein_disjoint,1474,train,Enhance,O15117,P16333
modified_protein_disjoint,1475,train,Enhance,O15117,P16333
modified_protein_disjoint,1476,train,Enhance,O15117,P16333
modified_protein_disjoint,1477,train,Enhance,O15117,P16333
modified_protein_disjoint,1478,train,Enhance,O15117,P16333
modified_protein_disjoint,1479,train,Enhance,O15117,P16333
modified_protein_disjoint,1480,train,Enhance,O15117,O43639
modified_protein_disjoint,1481,train,Enhance,O15117,O43639
modified_protein_disjoint,1482,train,Enhance,O15117,P43403
modified_protein_disjoint,1483,train,Enhance,Q5VWT5,Q13094
modified_protein_disjoint,1484,train,Enhance,Q5VWT5,Q13094
modified_protein_disjoint,1485,test,Inhibit,Q9NPG1,Q9ULK5
modified_protein_disjoint,1486,test,Inhibit,Q9UM11,P25054
modified_protein_disjoint,1487,test,Inhibit,Q9UM11,P25054
modified_protein_disjoint,1488,test,Enhance,Q9UM11,P30260
modified_protein_disjoint,1489,test,Enhance,Q9UM11,P30260
modified_protein_disjoint,1490,test,Enhance,Q9UM11,P30260
modified_protein_disjoint,1491,train,Inhibit,Q13283,Q13283
modified_protein_disjoint,1492,train,Enhance,Q13480,Q06124
modified_protein_disjoint,1493,train,Enhance,Q13480,Q06124
modified_protein_disjoint,1494,test,Enhance,Q9UQC2,P46109
modified_protein_disjoint,1495,test,Enhance,Q9UQC2,P46109
modified_protein_disjoint,1496,test,Inhibit,Q9UQC2,P04626
modified_protein_disjoint,1497,test,Inhibit,Q9UQC2,P62993
modified_protein_disjoint,1498,test,Inhibit,Q9UQC2,P62993
modified_protein_disjoint,1499,test,Inhibit,Q9UQC2,P62993
modified_protein_disjoint,1500,test,Inhibit,Q9UQC2,P62993
modified_protein_disjoint,1501,test,Enhance,Q9UQC2,Q06124
modified_protein_disjoint,1502,test,Enhance,Q9UQC2,Q06124
modified_protein_disjoint,1503,test,Inhibit,Q9UQC2,Q06124
modified_protein_disjoint,1504,test,Enhance,Q9UQC2,Q06124
modified_protein_disjoint,1505,test,Enhance,Q9UQC2,Q06124
modified_protein_disjoint,1506,test,Inhibit,Q9UQC2,P29353
modified_protein_disjoint,1507,test,Inhibit,Q9UQC2,P29353
modified_protein_disjoint,1508,test,Enhance,Q9UQC2,P31946
modified_protein_disjoint,1509,test,Enhance,Q9UQC2,P31946
modified_protein_disjoint,1510,train,Inhibit,P60520,Q9Y4P1
modified_protein_disjoint,1511,train,Inhibit,P60520,Q9Y4P1
modified_protein_disjoint,1512,train,Enhance,Q9H706,P62993
modified_protein_disjoint,1513,train,Enhance,Q9H706,P62993
modified_protein_disjoint,1514,train,Enhance,Q9H706,Q06124
modified_protein_disjoint,1515,test,Enhance,Q75VX8,P62993
modified_protein_disjoint,1516,test,Enhance,Q75VX8,P62993
modified_protein_disjoint,1517,test,Enhance,Q75VX8,P62993
modified_protein_disjoint,1518,test,Enhance,Q75VX8,Q06124
modified_protein_disjoint,1519,train,Enhance,P41250,Q00653
modified_protein_disjoint,1520,train,Enhance,P41250,Q00653
modified_protein_disjoint,1521,val,Enhance,P15976,O15379
modified_protein_disjoint,1522,val,Enhance,P15976,O15379
modified_protein_disjoint,1523,val,Enhance,P15976,P56524
modified_protein_disjoint,1524,val,Enhance,P15976,P56524
modified_protein_disjoint,1525,test,Enhance,P23769,Q969H0
modified_protein_disjoint,1526,val,Enhance,P23771,Q969H0
modified_protein_disjoint,1527,val,Enhance,P23771,P10809
modified_protein_disjoint,1528,train,Enhance,Q8WXI9,Q16576
modified_protein_disjoint,1529,test,Enhance,Q92538,Q9Y297
modified_protein_disjoint,1530,test,Enhance,Q92538,Q9Y297
modified_protein_disjoint,1531,train,Inhibit,P30793,P30047
modified_protein_disjoint,1532,train,Inhibit,P30793,P30047
modified_protein_disjoint,1533,train,Enhance,Q9NP62,Q9BVJ7
modified_protein_disjoint,1534,train,Enhance,Q9NP62,Q9BVJ7
modified_protein_disjoint,1535,train,Enhance,Q9NP62,Q9UKT8
modified_protein_disjoint,1536,train,Enhance,Q9NP62,Q9UKT8
modified_protein_disjoint,1537,val,Enhance,P55040,P31946
modified_protein_disjoint,1538,val,Enhance,P55040,P31946
modified_protein_disjoint,1539,test,Enhance,P14136,Q16658
modified_protein_disjoint,1540,test,Enhance,P14136,Q16658
modified_protein_disjoint,1541,test,Enhance,Q99684,Q969H0
modified_protein_disjoint,1542,test,Enhance,Q99684,Q969H0
modified_protein_disjoint,1543,test,Enhance,Q99684,O60341
modified_protein_disjoint,1544,train,Inhibit,Q9UJY5,P11717
modified_protein_disjoint,1545,train,Enhance,Q9Y2X7,Q05397
modified_protein_disjoint,1546,train,Enhance,Q9Y2X7,P49023
modified_protein_disjoint,1547,train,Enhance,P17302,P09496
modified_protein_disjoint,1548,train,Enhance,P17302,P09496
modified_protein_disjoint,1549,train,Enhance,P17302,P09496
modified_protein_disjoint,1550,train,Enhance,P17302,P09496
modified_protein_disjoint,1551,train,Inhibit,P17302,Q16643
modified_protein_disjoint,1552,train,Inhibit,P17302,Q16643
modified_protein_disjoint,1553,train,Enhance,P17302,Q15842
modified_protein_disjoint,1554,train,Inhibit,P17302,Q07157
modified_protein_disjoint,1555,val,Enhance,P08151,Q9Y297
modified_protein_disjoint,1556,val,Enhance,P08151,Q9Y297
modified_protein_disjoint,1557,val,Enhance,P08151,Q9Y297
modified_protein_disjoint,1558,val,Inhibit,P08151,Q9UMX1
modified_protein_disjoint,1559,val,Enhance,P08151,Q9UMX1
modified_protein_disjoint,1560,val,Enhance,P08151,Q9UMX1
modified_protein_disjoint,1561,val,Enhance,P08151,Q9UMX1
modified_protein_disjoint,1562,val,Enhance,P08151,Q9UMX1
modified_protein_disjoint,1563,val,Enhance,P08151,Q9UMX1
modified_protein_disjoint,1564,val,Enhance,P08151,Q9UMX1
modified_protein_disjoint,1565,train,Enhance,P00367,O14920
modified_protein_disjoint,1566,train,Enhance,P00367,Q04206
modified_protein_disjoint,1567,train,Enhance,P15104,Q96SW2
modified_protein_disjoint,1568,train,Enhance,P15104,Q96SW2
modified_protein_disjoint,1569,train,Inhibit,O60234,P61160
modified_protein_disjoint,1570,train,Inhibit,O60234,O15145
modified_protein_disjoint,1571,train,Enhance,O75496,P31274
modified_protein_disjoint,1572,train,Inhibit,P29992,P28223
modified_protein_disjoint,1573,train,Enhance,Q9H4A6,Q92614
modified_protein_disjoint,1574,train,Enhance,Q9H4A6,Q92614
modified_protein_disjoint,1575,train,Enhance,P00505,P40926
modified_protein_disjoint,1576,train,Enhance,P00505,P40926
modified_protein_disjoint,1577,train,Enhance,P00505,P40926
modified_protein_disjoint,1578,train,Enhance,P49685,P31946
modified_protein_disjoint,1579,train,Inhibit,Q13322,P06213
modified_protein_disjoint,1580,train,Inhibit,Q13322,P06213
modified_protein_disjoint,1581,train,Inhibit,Q13322,P06213
modified_protein_disjoint,1582,test,Inhibit,Q14449,P06213
modified_protein_disjoint,1583,test,Inhibit,Q14449,P06213
modified_protein_disjoint,1584,test,Inhibit,Q14449,P06213
modified_protein_disjoint,1585,test,Inhibit,Q14449,P06213
modified_protein_disjoint,1586,test,Inhibit,Q14449,P06213
modified_protein_disjoint,1587,test,Inhibit,Q14449,P06213
modified_protein_disjoint,1588,test,Inhibit,P62993,Q07889
modified_protein_disjoint,1589,test,Inhibit,P62993,Q07889
modified_protein_disjoint,1590,test,Inhibit,P62993,Q07889
modified_protein_disjoint,1591,test,Inhibit,P62993,Q07889
modified_protein_disjoint,1592,train,Enhance,Q14451,Q13526
modified_protein_disjoint,1593,val,Inhibit,Q12879,P78352
modified_protein_disjoint,1594,val,Enhance,Q12879,Q96L92
modified_protein_disjoint,1595,train,Inhibit,Q13224,Q9UQM7
modified_protein_disjoint,1596,train,Inhibit,Q13224,Q9UQM7
modified_protein_disjoint,1597,train,Inhibit,Q13224,Q9UQM7
modified_protein_disjoint,1598,train,Inhibit,Q13224,Q9UQM7
modified_protein_disjoint,1599,train,Inhibit,Q13224,Q9UQM7
modified_protein_disjoint,1600,train,Enhance,Q13224,P53355
modified_protein_disjoint,1601,train,Enhance,P25098,P50148
modified_protein_disjoint,1602,train,Enhance,P25098,P50148
modified_protein_disjoint,1603,train,Enhance,P25098,P50148
modified_protein_disjoint,1604,train,Enhance,P25098,Q13526
modified_protein_disjoint,1605,test,Inhibit,P28799,P19438
modified_protein_disjoint,1606,test,Inhibit,P28799,P20333
modified_protein_disjoint,1607,test,Inhibit,P28799,Q93038
modified_protein_disjoint,1608,train,Enhance,O15217,P0DMV8
modified_protein_disjoint,1609,train,Enhance,O15217,P0DMV8
modified_protein_disjoint,1610,train,Enhance,P09211,P45983
modified_protein_disjoint,1611,train,Inhibit,P78347,O15379
modified_protein_disjoint,1612,train,Inhibit,P78347,O15379
modified_protein_disjoint,1613,train,Enhance,Q9UHL9,O75928
modified_protein_disjoint,1614,train,Enhance,Q9UHL9,Q9UJ78
modified_protein_disjoint,1615,train,Enhance,Q02153,P06241
modified_protein_disjoint,1616,train,Enhance,Q02153,P12931
modified_protein_disjoint,1617,train,Inhibit,P16403,P04637
modified_protein_disjoint,1618,train,Inhibit,P10412,P83916
modified_protein_disjoint,1619,train,Enhance,P10412,Q13185
modified_protein_disjoint,1620,train,Inhibit,P10412,Q13185
modified_protein_disjoint,1621,train,Enhance,P10412,P45973
modified_protein_disjoint,1622,train,Inhibit,P10412,P45973
modified_protein_disjoint,1623,train,Enhance,P10412,Q9Y468
modified_protein_disjoint,1624,train,Enhance,P10412,P24928
modified_protein_disjoint,1625,train,Enhance,P10412,P21675
modified_protein_disjoint,1626,train,Enhance,P0C0S8,Q5FBB7
modified_protein_disjoint,1627,train,Enhance,P16104,Q13315
modified_protein_disjoint,1628,train,Enhance,P16104,Q14676
modified_protein_disjoint,1629,train,Enhance,P16104,Q14676
modified_protein_disjoint,1630,train,Enhance,P16104,O60934
modified_protein_disjoint,1631,train,Enhance,P16104,P09874
modified_protein_disjoint,1632,train,Enhance,P16104,Q92878
modified_protein_disjoint,1633,train,Enhance,P16104,Q12888
modified_protein_disjoint,1634,train,Inhibit,P0C0S5,Q9BTT0
modified_protein_disjoint,1635,train,Enhance,P33778,P38398
modified_protein_disjoint,1636,train,Enhance,P33778,O60934
modified_protein_disjoint,1637,train,Enhance,P68431,Q9H9G7
modified_protein_disjoint,1638,train,Enhance,P68431,Q9UIG0
modified_protein_disjoint,1639,train,Enhance,P68431,O15392
modified_protein_disjoint,1640,train,Enhance,P68431,O15392
modified_protein_disjoint,1641,train,Enhance,P68431,Q12830
modified_protein_disjoint,1642,train,Enhance,P68431,Q12830
modified_protein_disjoint,1643,train,Enhance,P68431,Q12830
modified_protein_disjoint,1644,train,Enhance,P68431,Q12830
modified_protein_disjoint,1645,train,Enhance,P68431,Q12830
modified_protein_disjoint,1646,train,Enhance,P68431,Q12830
modified_protein_disjoint,1647,train,Enhance,P68431,Q12830
modified_protein_disjoint,1648,train,Enhance,P68431,Q12830
modified_protein_disjoint,1649,train,Enhance,P68431,O60885
modified_protein_disjoint,1650,train,Enhance,P68431,Q9NPI1
modified_protein_disjoint,1651,train,Enhance,P68431,Q9NPI1
modified_protein_disjoint,1652,train,Enhance,P68431,P83916
modified_protein_disjoint,1653,train,Enhance,P68431,P83916
modified_protein_disjoint,1654,train,Enhance,P68431,Q13185
modified_protein_disjoint,1655,train,Inhibit,P68431,P45973
modified_protein_disjoint,1656,train,Inhibit,P68431,P45973
modified_protein_disjoint,1657,train,Inhibit,P68431,P45973
modified_protein_disjoint,1658,train,Inhibit,P68431,O75419
modified_protein_disjoint,1659,train,Enhance,P68431,Q9Y232
