_benchmark_split,_split_row_id,_split,effect_label,modified_uniprot,partner_uniprot
random,1170,train,Enhance,Q92556,P16333
random,1171,train,Enhance,Q92556,P16333
random,1172,train,Enhance,Q92556,P16333
random,1173,test,Enhance,Q92556,P16333
random,1174,train,Inhibit,P50402,O75531
random,1175,train,Inhibit,Q9HC35,Q71U36
random,1176,train,Inhibit,Q9HC35,Q9H4B7
random,1177,train,Enhance,Q14249,P61981
random,1178,train,Enhance,Q14249,P61981
random,1179,train,Inhibit,O43768,P37840
random,1180,train,Enhance,Q09472,P38398
random,1181,val,Enhance,Q09472,Q13111
random,1182,train,Enhance,Q09472,P35222
random,1183,test,Inhibit,Q09472,Q9Y3R0
random,1184,test,Enhance,Q09472,O60934
random,1185,train,Inhibit,Q09472,P13631
random,1186,test,Inhibit,Q09472,P19793
random,1187,train,Inhibit,Q09472,P10828
random,1188,val,Inhibit,Q99814,P08047
random,1189,val,Enhance,P29317,O15357
random,1190,test,Enhance,P29317,O15357
random,1191,train,Enhance,P29317,O15357
random,1192,train,Enhance,P29317,P16333
random,1193,train,Enhance,P29317,P52735
random,1194,test,Enhance,P29317,P52735
random,1195,train,Enhance,P29317,Q9UKW4
random,1196,val,Enhance,P29317,Q9UKW4
random,1197,train,Enhance,P54762,Q14451
random,1198,test,Enhance,P54762,P16333
random,1199,train,Enhance,P54753,P46108
random,1200,train,Enhance,P54753,P06241
random,1201,val,Enhance,P54753,P20936
random,1202,train,Enhance,O95278,Q6VVB1
random,1203,val,Enhance,P07814,P04406
random,1204,test,Enhance,P07814,Q15366
random,1205,val,Enhance,P07814,P40429
random,1206,train,Enhance,P07814,Q6PCB7
random,1207,train,Enhance,P07814,O60506
random,1208,train,Enhance,P07814,O60506
random,1209,train,Enhance,Q12929,O14654
random,1210,train,Enhance,P04626,O75131
random,1211,train,Inhibit,P04626,P00533
random,1212,train,Enhance,P04626,P62993
random,1213,train,Enhance,P04626,P62993
random,1214,train,Enhance,P04626,P62993
random,1215,val,Enhance,P04626,Q06124
random,1216,train,Enhance,P04626,Q06124
random,1217,train,Enhance,P04626,Q06124
random,1218,train,Enhance,P04626,Q9H299
random,1219,train,Enhance,P04626,Q9H299
random,1220,val,Enhance,P04626,P29353
random,1221,test,Enhance,P04626,P29353
random,1222,test,Enhance,P04626,P29353
random,1223,train,Enhance,P04626,P29353
random,1224,train,Enhance,P04626,P29353
random,1225,val,Enhance,P21860,P62993
random,1226,val,Enhance,P21860,P62993
random,1227,train,Enhance,P21860,P62993
random,1228,train,Enhance,P21860,P62993
random,1229,test,Enhance,P21860,P62993
random,1230,train,Enhance,P21860,P62993
random,1231,test,Enhance,P21860,O00459
random,1232,train,Enhance,P21860,O00459
random,1233,train,Enhance,P21860,O00459
random,1234,train,Enhance,P21860,O00459
random,1235,train,Enhance,P21860,O00459
random,1236,train,Enhance,P21860,O00459
random,1237,test,Enhance,P21860,O00459
random,1238,train,Enhance,P21860,O00459
random,1239,train,Enhance,P21860,O00459
random,1240,test,Enhance,P21860,O00459
random,1241,train,Enhance,P21860,O00459
random,1242,train,Enhance,P21860,O00459
random,1243,train,Enhance,P21860,P29353
random,1244,train,Enhance,Q15303,P42684
random,1245,val,Enhance,Q15303,P42684
random,1246,val,Enhance,Q15303,P42684
random,1247,train,Enhance,Q15303,P42684
random,1248,test,Enhance,Q15303,P42684
random,1249,test,Enhance,Q15303,P42684
random,1250,train,Enhance,Q15303,P42684
random,1251,train,Enhance,Q15303,P42684
random,1252,train,Enhance,Q15303,P42684
random,1253,train,Enhance,Q15303,P42684
random,1254,test,Enhance,Q15303,P42684
random,1255,test,Enhance,Q15303,P42684
random,1256,test,Enhance,Q15303,P42684
random,1257,test,Enhance,Q15303,P42684
random,1258,train,Enhance,Q15303,P42684
random,1259,train,Enhance,Q15303,P42684
random,1260,train,Enhance,Q15303,P42684
random,1261,train,Enhance,Q15303,P42684
random,1262,train,Enhance,Q15303,P22681
random,1263,val,Enhance,Q15303,P46108
random,1264,val,Enhance,Q15303,P46108
random,1265,train,Enhance,Q15303,P62993
random,1266,val,Enhance,Q15303,P62993
random,1267,train,Enhance,Q15303,P62993
random,1268,train,Enhance,Q15303,P62993
random,1269,train,Enhance,Q15303,P62993
random,1270,train,Enhance,Q15303,P62993
random,1271,train,Enhance,Q15303,P62993
random,1272,train,Enhance,Q15303,O43639
random,1273,test,Enhance,Q15303,P27986
random,1274,test,Enhance,Q15303,O00459
random,1275,train,Enhance,Q15303,O00459
random,1276,test,Enhance,Q15303,Q92569
random,1277,test,Enhance,Q15303,P16885
random,1278,train,Enhance,Q15303,Q06124
random,1279,train,Enhance,Q15303,P29353
random,1280,train,Enhance,Q15303,P29353
random,1281,train,Enhance,Q15303,P29353
random,1282,train,Enhance,Q15303,P29353
random,1283,train,Enhance,Q15303,P29353
random,1284,test,Enhance,Q15303,P29353
random,1285,train,Enhance,Q15303,P12931
random,1286,train,Enhance,Q15303,P42224
random,1287,train,Enhance,Q15303,P42229
random,1288,val,Enhance,Q15303,P43405
random,1289,train,Enhance,Q15303,P43405
random,1290,train,Enhance,Q15303,P43405
random,1291,train,Enhance,Q15303,P43405
random,1292,train,Enhance,Q15303,P43405
random,1293,train,Enhance,Q15303,P43405
random,1294,train,Enhance,Q15303,P52735
random,1295,test,Enhance,Q15303,Q9UKW4
random,1296,train,Enhance,Q15303,Q9UKW4
random,1297,val,Enhance,Q03468,P38398
random,1298,test,Enhance,Q9UJM3,P00533
random,1299,train,Enhance,Q9UJM3,P00533
random,1300,train,Enhance,Q9UJM3,P00533
random,1301,train,Enhance,Q9UJM3,P00533
random,1302,train,Enhance,Q14674,P14635
random,1303,test,Enhance,Q14674,Q13526
random,1304,train,Enhance,Q14674,Q13526
random,1305,train,Inhibit,P03372,P03372
random,1306,train,Enhance,P03372,P27986
random,1307,test,Enhance,P03372,Q13526
random,1308,test,Enhance,P03372,Q15459
random,1309,val,Enhance,P03372,P31947
random,1310,train,Enhance,P03372,Q13309
random,1311,val,Enhance,P03372,P12931
random,1312,val,Enhance,P03372,Q9UGU0
random,1313,train,Enhance,P03372,P31946
random,1314,train,Enhance,P03372,P62258
random,1315,train,Enhance,P03372,P61981
random,1316,train,Enhance,P03372,Q04917
random,1317,train,Enhance,P03372,P63104
random,1318,train,Enhance,Q92731,Q09472
random,1319,train,Enhance,P14921,Q8NHY2
random,1320,test,Enhance,P14921,Q8NHY2
random,1321,train,Inhibit,P14921,Q8NHY2
random,1322,test,Enhance,P14921,Q09472
random,1323,train,Enhance,P14921,Q09472
random,1324,train,Inhibit,P43268,Q8NHY2
random,1325,train,Enhance,Q9UQ84,P31947
random,1326,train,Enhance,Q9UPT5,Q96A65
random,1327,train,Enhance,Q9UPT5,Q8IYI6
random,1328,train,Enhance,Q15910,Q9Y297
random,1329,train,Inhibit,Q15910,P68431
random,1330,train,Enhance,Q15910,Q12972
random,1331,train,Inhibit,Q15910,Q09028
random,1332,test,Inhibit,Q15910,Q15022
random,1333,train,Enhance,P15311,P68133
random,1334,train,Enhance,P15311,Q8TDY4
random,1335,test,Inhibit,P15311,P15311
random,1336,train,Enhance,P15311,P07332
random,1337,test,Enhance,P15311,P27986
random,1338,test,Enhance,P15311,Q13277
random,1339,test,Enhance,Q9Y624,P41240
random,1340,train,Enhance,Q13158,Q92851
random,1341,test,Enhance,Q13158,Q92851
random,1342,val,Enhance,Q13158,Q92851
random,1343,train,Enhance,Q13158,Q92851
random,1344,train,Enhance,Q13158,Q92851
random,1345,train,Enhance,Q13158,Q92851
random,1346,train,Enhance,Q13158,O00429
random,1347,train,Enhance,Q13158,O00429
random,1348,train,Enhance,Q13158,O00429
random,1349,train,Enhance,Q9UNN5,Q92830
random,1350,val,Inhibit,Q9UNN5,P55072
random,1351,train,Inhibit,Q9UNN5,P55072
random,1352,test,Inhibit,Q9UNN5,P55072
random,1353,val,Enhance,Q9BXW9,P51587
random,1354,train,Enhance,Q9BXW9,P51587
random,1355,train,Enhance,Q9BXW9,O43524
random,1356,train,Enhance,O15287,P51587
random,1357,train,Enhance,O15287,P51587
random,1358,train,Enhance,O15287,O43542
random,1359,test,Inhibit,P09467,Q04206
random,1360,val,Inhibit,P09467,Q9UNE7
random,1361,train,Inhibit,Q5XUX0,Q12834
random,1362,train,Inhibit,Q5XUX0,P12830
random,1363,train,Enhance,Q9UKT5,Q9UKT5
random,1364,train,Enhance,Q9UKT5,P62258
random,1365,train,Inhibit,Q969H0,P24864
random,1366,test,Enhance,Q969H0,Q13526
random,1367,train,Enhance,Q6DN72,Q06124
random,1368,test,Enhance,P39748,P12004
random,1369,train,Enhance,P39748,P12004
random,1370,test,Enhance,P39748,P12004
random,1371,val,Enhance,Q96AC1,Q8WUP2
random,1372,val,Enhance,Q92915,Q99250
random,1373,train,Enhance,Q92915,Q99250
random,1374,train,Enhance,Q92915,Q9UQD0
random,1375,test,Enhance,Q92915,Q9UQD0
random,1376,train,Enhance,P11362,P46108
random,1377,train,Enhance,P11362,P19174
random,1378,train,Enhance,P11362,P40763
random,1379,test,Enhance,P21802,P63104
random,1380,test,Enhance,P07954,P15336
random,1381,test,Enhance,P07954,P0C0S5
random,1382,train,Inhibit,P07954,Q06330
random,1383,train,Enhance,P07954,Q06330
random,1384,val,Enhance,P07954,P63104
random,1385,train,Enhance,Q86V87,P27348
random,1386,train,Inhibit,Q13451,P31749
random,1387,test,Inhibit,Q13451,P31749
random,1388,test,Enhance,Q13451,P07900
random,1389,train,Enhance,Q13451,P04150
random,1390,train,Inhibit,Q13451,O60346
random,1391,test,Inhibit,Q13451,O60346
random,1392,train,Enhance,Q13045,Q07666
random,1393,train,Inhibit,P21333,P24385
random,1394,train,Inhibit,P21333,P24385
random,1395,train,Enhance,P36888,P06241
random,1396,train,Enhance,P36888,P06241
random,1397,test,Enhance,P36888,P06241
random,1398,train,Enhance,P36888,Q13322
random,1399,val,Enhance,P36888,Q13322
random,1400,train,Enhance,P36888,P62993
random,1401,test,Enhance,P36888,P62993
random,1402,train,Enhance,P36888,P62993
random,1403,val,Enhance,P36888,Q06124
random,1404,test,Enhance,P36888,P12931
random,1405,train,Enhance,P36888,P12931
random,1406,val,Enhance,P35916,P46108
random,1407,train,Enhance,P35916,P46108
random,1408,train,Enhance,P35916,P46108
random,1409,train,Enhance,P35916,P62993
random,1410,train,Enhance,P35916,P62993
random,1411,train,Enhance,P35916,P62993
random,1412,train,Enhance,P35916,P62993
random,1413,train,Enhance,P35916,P62993
random,1414,train,Enhance,P35916,P62993
random,1415,train,Enhance,P35916,P29353
random,1416,train,Enhance,P35916,P29353
random,1417,train,Enhance,Q8TF40,P07900
random,1418,train,Enhance,Q8TF40,P07900
random,1419,val,Enhance,Q8TF40,P07900
random,1420,test,Enhance,Q8TF40,P07900
random,1421,train,Enhance,Q8TF40,P07900
random,1422,train,Inhibit,P01100,Q8NHM5
random,1423,test,Inhibit,P01100,Q8IWV7
random,1424,val,Enhance,P58012,Q00987
random,1425,train,Inhibit,P58012,P63279
random,1426,train,Enhance,Q08050,P30304
random,1427,train,Enhance,Q08050,P30304
random,1428,train,Enhance,Q08050,Q13526
random,1429,train,Enhance,Q08050,Q13526
random,1430,train,Enhance,P32314,Q9Y297
random,1431,train,Enhance,P32314,Q9Y297
random,1432,train,Enhance,Q12778,P46940
random,1433,train,Enhance,Q12778,P31947
random,1434,train,Enhance,Q12778,P31947
random,1435,train,Enhance,Q12778,Q13309
random,1436,test,Inhibit,Q12778,P31946
random,1437,train,Enhance,Q12778,P31946
random,1438,test,Enhance,Q12778,P31946
random,1439,train,Enhance,Q12778,P61981
random,1440,train,Enhance,Q12778,P63104
random,1441,val,Enhance,O43524,Q92793
random,1442,test,Enhance,O43524,P45983
random,1443,train,Enhance,O43524,P45983
random,1444,train,Enhance,O43524,P45983
random,1445,train,Enhance,O43524,P45983
random,1446,test,Enhance,O43524,Q00987
random,1447,train,Enhance,O43524,Q00987
random,1448,train,Enhance,O43524,Q00987
random,1449,train,Inhibit,O43524,Q13309
random,1450,test,Inhibit,O43524,Q13309
random,1451,test,Inhibit,O43524,Q13309
random,1452,test,Inhibit,O43524,Q13309
random,1453,test,Enhance,O43524,P31946
random,1454,test,Enhance,O43524,P31946
random,1455,val,Inhibit,P21462,P25098
random,1456,train,Enhance,Q16658,P68133
random,1457,train,Inhibit,Q16658,Q96PY5
random,1458,train,Enhance,P02794,P61073
random,1459,test,Inhibit,Q8IVP5,P11142
random,1460,test,Inhibit,Q8IVP5,Q9H492
random,1461,test,Enhance,Q8IVP5,Q9H492
random,1462,val,Inhibit,Q8IVP5,Q9GZQ8
random,1463,train,Enhance,Q8IVP5,Q9GZQ8
random,1464,val,Inhibit,Q8IVP5,Q9GZQ8
random,1465,train,Inhibit,P35637,P35637
random,1466,train,Inhibit,P35637,Q92973
random,1467,test,Inhibit,P35637,Q92973
random,1468,train,Inhibit,P35637,Q92973
random,1469,train,Enhance,O15117,Q13094
random,1470,train,Enhance,O15117,Q13094
random,1471,test,Enhance,O15117,Q13094
random,1472,test,Enhance,O15117,P16333
random,1473,train,Enhance,O15117,P16333
random,1474,test,Enhance,O15117,P16333
random,1475,train,Enhance,O15117,P16333
random,1476,val,Enhance,O15117,P16333
random,1477,train,Enhance,O15117,P16333
random,1478,train,Enhance,O15117,P16333
random,1479,val,Enhance,O15117,P16333
random,1480,train,Enhance,O15117,O43639
random,1481,train,Enhance,O15117,O43639
random,1482,train,Enhance,O15117,P43403
random,1483,train,Enhance,Q5VWT5,Q13094
random,1484,train,Enhance,Q5VWT5,Q13094
random,1485,train,Inhibit,Q9NPG1,Q9ULK5
random,1486,train,Inhibit,Q9UM11,P25054
random,1487,train,Inhibit,Q9UM11,P25054
random,1488,test,Enhance,Q9UM11,P30260
random,1489,train,Enhance,Q9UM11,P30260
random,1490,test,Enhance,Q9UM11,P30260
random,1491,train,Inhibit,Q13283,Q13283
random,1492,train,Enhance,Q13480,Q06124
random,1493,test,Enhance,Q13480,Q06124
random,1494,test,Enhance,Q9UQC2,P46109
random,1495,train,Enhance,Q9UQC2,P46109
random,1496,train,Inhibit,Q9UQC2,P04626
random,1497,test,Inhibit,Q9UQC2,P62993
random,1498,train,Inhibit,Q9UQC2,P62993
random,1499,train,Inhibit,Q9UQC2,P62993
random,1500,val,Inhibit,Q9UQC2,P62993
random,1501,train,Enhance,Q9UQC2,Q06124
random,1502,train,Enhance,Q9UQC2,Q06124
random,1503,train,Inhibit,Q9UQC2,Q06124
random,1504,train,Enhance,Q9UQC2,Q06124
random,1505,test,Enhance,Q9UQC2,Q06124
random,1506,train,Inhibit,Q9UQC2,P29353
random,1507,val,Inhibit,Q9UQC2,P29353
random,1508,train,Enhance,Q9UQC2,P31946
random,1509,train,Enhance,Q9UQC2,P31946
random,1510,train,Inhibit,P60520,Q9Y4P1
random,1511,train,Inhibit,P60520,Q9Y4P1
random,1512,train,Enhance,Q9H706,P62993
random,1513,train,Enhance,Q9H706,P62993
random,1514,train,Enhance,Q9H706,Q06124
random,1515,val,Enhance,Q75VX8,P62993
random,1516,train,Enhance,Q75VX8,P62993
random,1517,val,Enhance,Q75VX8,P62993
random,1518,train,Enhance,Q75VX8,Q06124
random,1519,train,Enhance,P41250,Q00653
random,1520,train,Enhance,P41250,Q00653
random,1521,test,Enhance,P15976,O15379
random,1522,train,Enhance,P15976,O15379
random,1523,train,Enhance,P15976,P56524
random,1524,val,Enhance,P15976,P56524
random,1525,train,Enhance,P23769,Q969H0
random,1526,test,Enhance,P23771,Q969H0
random,1527,train,Enhance,P23771,P10809
random,1528,val,Enhance,Q8WXI9,Q16576
random,1529,train,Enhance,Q92538,Q9Y297
random,1530,train,Enhance,Q92538,Q9Y297
random,1531,train,Inhibit,P30793,P30047
random,1532,train,Inhibit,P30793,P30047
random,1533,train,Enhance,Q9NP62,Q9BVJ7
random,1534,val,Enhance,Q9NP62,Q9BVJ7
random,1535,train,Enhance,Q9NP62,Q9UKT8
random,1536,train,Enhance,Q9NP62,Q9UKT8
random,1537,train,Enhance,P55040,P31946
random,1538,test,Enhance,P55040,P31946
random,1539,train,Enhance,P14136,Q16658
random,1540,train,Enhance,P14136,Q16658
random,1541,train,Enhance,Q99684,Q969H0
random,1542,train,Enhance,Q99684,Q969H0
random,1543,train,Enhance,Q99684,O60341
random,1544,test,Inhibit,Q9UJY5,P11717
random,1545,val,Enhance,Q9Y2X7,Q05397
random,1546,train,Enhance,Q9Y2X7,P49023
random,1547,test,Enhance,P17302,P09496
random,1548,test,Enhance,P17302,P09496
random,1549,train,Enhance,P17302,P09496
random,1550,train,Enhance,P17302,P09496
random,1551,train,Inhibit,P17302,Q16643
random,1552,train,Inhibit,P17302,Q16643
random,1553,train,Enhance,P17302,Q15842
random,1554,train,Inhibit,P17302,Q07157
random,1555,train,Enhance,P08151,Q9Y297
random,1556,val,Enhance,P08151,Q9Y297
random,1557,val,Enhance,P08151,Q9Y297
random,1558,test,Inhibit,P08151,Q9UMX1
random,1559,train,Enhance,P08151,Q9UMX1
random,1560,test,Enhance,P08151,Q9UMX1
random,1561,train,Enhance,P08151,Q9UMX1
random,1562,train,Enhance,P08151,Q9UMX1
random,1563,val,Enhance,P08151,Q9UMX1
random,1564,train,Enhance,P08151,Q9UMX1
random,1565,train,Enhance,P00367,O14920
random,1566,train,Enhance,P00367,Q04206
random,1567,train,Enhance,P15104,Q96SW2
random,1568,train,Enhance,P15104,Q96SW2
random,1569,test,Inhibit,O60234,P61160
random,1570,test,Inhibit,O60234,O15145
random,1571,train,Enhance,O75496,P31274
random,1572,val,Inhibit,P29992,P28223
random,1573,train,Enhance,Q9H4A6,Q92614
random,1574,test,Enhance,Q9H4A6,Q92614
random,1575,test,Enhance,P00505,P40926
random,1576,train,Enhance,P00505,P40926
random,1577,train,Enhance,P00505,P40926
random,1578,train,Enhance,P49685,P31946
random,1579,test,Inhibit,Q13322,P06213
random,1580,val,Inhibit,Q13322,P06213
random,1581,train,Inhibit,Q13322,P06213
random,1582,test,Inhibit,Q14449,P06213
random,1583,test,Inhibit,Q14449,P06213
random,1584,train,Inhibit,Q14449,P06213
random,1585,train,Inhibit,Q14449,P06213
random,1586,train,Inhibit,Q14449,P06213
random,1587,train,Inhibit,Q14449,P06213
random,1588,test,Inhibit,P62993,Q07889
random,1589,train,Inhibit,P62993,Q07889
random,1590,train,Inhibit,P62993,Q07889
random,1591,train,Inhibit,P62993,Q07889
random,1592,train,Enhance,Q14451,Q13526
random,1593,train,Inhibit,Q12879,P78352
random,1594,train,Enhance,Q12879,Q96L92
random,1595,train,Inhibit,Q13224,Q9UQM7
random,1596,train,Inhibit,Q13224,Q9UQM7
random,1597,val,Inhibit,Q13224,Q9UQM7
random,1598,test,Inhibit,Q13224,Q9UQM7
random,1599,val,Inhibit,Q13224,Q9UQM7
random,1600,train,Enhance,Q13224,P53355
random,1601,train,Enhance,P25098,P50148
random,1602,train,Enhance,P25098,P50148
random,1603,train,Enhance,P25098,P50148
random,1604,train,Enhance,P25098,Q13526
random,1605,val,Inhibit,P28799,P19438
random,1606,test,Inhibit,P28799,P20333
random,1607,train,Inhibit,P28799,Q93038
random,1608,train,Enhance,O15217,P0DMV8
random,1609,test,Enhance,O15217,P0DMV8
random,1610,val,Enhance,P09211,P45983
random,1611,train,Inhibit,P78347,O15379
random,1612,train,Inhibit,P78347,O15379
random,1613,train,Enhance,Q9UHL9,O75928
random,1614,train,Enhance,Q9UHL9,Q9UJ78
random,1615,test,Enhance,Q02153,P06241
random,1616,train,Enhance,Q02153,P12931
random,1617,train,Inhibit,P16403,P04637
random,1618,train,Inhibit,P10412,P83916
random,1619,test,Enhance,P10412,Q13185
random,1620,test,Inhibit,P10412,Q13185
random,1621,train,Enhance,P10412,P45973
random,1622,val,Inhibit,P10412,P45973
random,1623,train,Enhance,P10412,Q9Y468
random,1624,train,Enhance,P10412,P24928
random,1625,train,Enhance,P10412,P21675
random,1626,train,Enhance,P0C0S8,Q5FBB7
random,1627,train,Enhance,P16104,Q13315
random,1628,train,Enhance,P16104,Q14676
random,1629,train,Enhance,P16104,Q14676
random,1630,train,Enhance,P16104,O60934
random,1631,train,Enhance,P16104,P09874
random,1632,train,Enhance,P16104,Q92878
random,1633,train,Enhance,P16104,Q12888
random,1634,train,Inhibit,P0C0S5,Q9BTT0
random,1635,val,Enhance,P33778,P38398
random,1636,train,Enhance,P33778,O60934
random,1637,train,Enhance,P68431,Q9H9G7
random,1638,train,Enhance,P68431,Q9UIG0
random,1639,train,Enhance,P68431,O15392
random,1640,train,Enhance,P68431,O15392
random,1641,train,Enhance,P68431,Q12830
random,1642,val,Enhance,P68431,Q12830
random,1643,train,Enhance,P68431,Q12830
random,1644,test,Enhance,P68431,Q12830
random,1645,train,Enhance,P68431,Q12830
random,1646,train,Enhance,P68431,Q12830
random,1647,val,Enhance,P68431,Q12830
random,1648,train,Enhance,P68431,Q12830
random,1649,val,Enhance,P68431,O60885
random,1650,train,Enhance,P68431,Q9NPI1
random,1651,train,Enhance,P68431,Q9NPI1
random,1652,train,Enhance,P68431,P83916
random,1653,train,Enhance,P68431,P83916
random,1654,test,Enhance,P68431,Q13185
random,1655,val,Inhibit,P68431,P45973
random,1656,test,Inhibit,P68431,P45973
random,1657,train,Inhibit,P68431,P45973
random,1658,train,Inhibit,P68431,O75419
random,1659,train,Enhance,P68431,Q9Y232
random,1660,train,Enhance,P68431,Q9Y232
random,1661,test,Enhance,P68431,Q8N8U2
random,1662,val,Enhance,P68431,Q8N8U2
random,1663,test,Enhance,P68431,Q96JM3
random,1664,val,Enhance,P68431,Q14839
random,1665,train,Enhance,P68431,Q14839
random,1666,train,Enhance,P68431,Q9P2D1
random,1667,train,Enhance,P68431,Q9P2D1
random,1668,train,Enhance,P68431,Q9P2D1
random,1669,train,Enhance,P68431,Q9P2D1
random,1670,test,Enhance,P68431,Q9P2D1
random,1671,val,Enhance,P68431,Q9P2D1
random,1672,train,Enhance,P68431,Q9P2D1
random,1673,train,Enhance,P68431,Q9P2D1
random,1674,train,Enhance,P68431,Q9P2D1
random,1675,train,Enhance,P68431,Q9P2D1
random,1676,test,Enhance,P68431,Q9P2D1
random,1677,train,Enhance,P68431,Q9P2D1
random,1678,train,Enhance,P68431,P06850
random,1679,train,Enhance,P68431,Q5TAQ9
random,1680,train,Enhance,P68431,Q92784
random,1681,train,Enhance,P68431,P24522
random,1682,test,Enhance,P68431,Q49A26
random,1683,val,Enhance,P68431,Q96LI6
random,1684,train,Enhance,P68431,Q9UK53
random,1685,test,Enhance,P68431,Q9UNL4
random,1686,test,Enhance,P68431,Q9UNL4
random,1687,train,Enhance,P68431,Q92830
random,1688,train,Enhance,P68431,Q92993
random,1689,train,Enhance,P68431,Q03164
random,1690,train,Enhance,P68431,Q9UI95
random,1691,train,Enhance,P68431,Q9UBU8
random,1692,train,Enhance,P68431,P52701
random,1693,train,Enhance,P68431,O60934
random,1694,train,Enhance,P68431,Q96L73
random,1695,train,Enhance,P68431,Q86U86
random,1696,train,Enhance,P68431,O43189
random,1697,train,Enhance,P68431,O75151
random,1698,test,Enhance,P68431,Q9UPP1
random,1699,train,Enhance,P68431,Q9UPP1
random,1700,train,Enhance,P68431,Q9UPP1
random,1701,test,Enhance,P68431,Q9UPP1
random,1702,train,Enhance,P68431,Q7Z3K3
random,1703,train,Enhance,P68431,P51532
random,1704,train,Inhibit,P68431,Q5VWG9
random,1705,train,Enhance,P68431,P20226
random,1706,test,Enhance,P68431,Q12888
random,1707,val,Enhance,P68431,Q9UPN9
random,1708,train,Enhance,P68431,Q9UPN9
random,1709,train,Enhance,P68431,Q9UPN9
random,1710,train,Enhance,P68431,Q9UPN9
random,1711,val,Enhance,P68431,Q9Y4A5
random,1712,test,Enhance,P68431,Q9Y4A5
random,1713,train,Enhance,P68431,Q9Y4A5
random,1714,train,Enhance,P68431,Q9Y4A5
random,1715,train,Enhance,P68431,Q96T88
random,1716,test,Enhance,P68431,Q6ECI4
random,1717,train,Enhance,P62805,Q86V81
random,1718,train,Enhance,P62805,Q86V81
random,1719,train,Enhance,P62805,Q86V81
random,1720,train,Enhance,P62805,Q86V81
random,1721,test,Enhance,P62805,P25440
random,1722,train,Inhibit,P62805,P25440
random,1723,train,Enhance,P62805,P25440
random,1724,train,Enhance,P62805,P25440
random,1725,test,Enhance,P62805,O60885
random,1726,train,Enhance,P62805,O60885
random,1727,train,Enhance,P62805,Q9NPI1
random,1728,train,Enhance,P62805,Q9NPI1
random,1729,train,Enhance,P62805,Q9NPI1
random,1730,train,Inhibit,P62805,Q13111
random,1731,train,Enhance,P62805,Q5IJ48
random,1732,test,Enhance,P62805,P54198
random,1733,test,Enhance,P62805,Q92831
random,1734,train,Enhance,P62805,O75164
random,1735,train,Enhance,P62805,O75164
random,1736,train,Enhance,P62805,Q9NQR1
random,1737,train,Enhance,P62805,Q9NQR1
random,1738,test,Enhance,P62805,Q4FZB7
random,1739,train,Enhance,P62805,Q9Y606
random,1740,train,Enhance,P62805,Q9Y606
random,1741,train,Enhance,P62805,Q9Y606
random,1742,train,Enhance,P62805,Q9Y606
random,1743,train,Enhance,P62805,O00268
random,1744,train,Enhance,P62805,O00268
random,1745,train,Enhance,P62805,O00268
random,1746,train,Enhance,P62805,O00268
random,1747,train,Enhance,P62805,Q7Z7C8
random,1748,train,Enhance,P62805,Q7Z7C8
random,1749,val,Enhance,P62805,Q7Z7C8
random,1750,train,Enhance,P62805,Q7Z7C8
random,1751,test,Enhance,P62805,Q12888
random,1752,train,Enhance,P62805,Q9UJA5
random,1753,train,Enhance,P62805,Q9UJA5
random,1754,test,Enhance,P62805,Q9UJA5
random,1755,train,Enhance,P62805,Q9UJA5
random,1756,test,Enhance,P14317,O15144
random,1757,train,Enhance,P14317,O15144
random,1758,train,Enhance,P14317,O15144
random,1759,val,Enhance,P14317,P15498
random,1760,train,Enhance,P14317,P15498
random,1761,train,Enhance,Q92769,O43524
random,1762,train,Inhibit,Q92769,O43474
random,1763,test,Enhance,Q92769,P04637
random,1764,train,Enhance,O15379,Q13976
random,1765,train,Inhibit,P56524,Q9H9E1
random,1766,test,Enhance,P56524,P61981
random,1767,train,Inhibit,Q9UQL6,Q13227
random,1768,train,Enhance,Q9UQL6,Q13227
random,1769,train,Enhance,Q9UQL6,Q13227
random,1770,train,Inhibit,Q9UQL6,Q13227
random,1771,test,Inhibit,Q9UQL6,O15379
random,1772,test,Enhance,Q9UQL6,O15379
random,1773,train,Enhance,Q9UQL6,O15379
random,1774,train,Inhibit,Q9UQL6,O15379
random,1775,train,Enhance,Q9UQL6,O75376
random,1776,test,Inhibit,Q9UQL6,O75376
random,1777,train,Inhibit,Q9UQL6,O75376
random,1778,train,Enhance,Q9UQL6,O75376
random,1779,test,Inhibit,Q9UQL6,Q15139
random,1780,train,Inhibit,Q9UQL6,Q15139
random,1781,train,Inhibit,Q9UQL6,Q9BZL6
random,1782,train,Inhibit,Q9UQL6,Q9BZL6
random,1783,test,Inhibit,Q9UQL6,O94806
random,1784,train,Inhibit,Q9UQL6,O94806
random,1785,train,Inhibit,Q9UQL6,O60907
random,1786,train,Enhance,Q9UQL6,O60907
random,1787,val,Enhance,Q9UQL6,O60907
random,1788,train,Inhibit,Q9UQL6,O60907
random,1789,val,Inhibit,Q9UQL6,Q9BZK7
random,1790,train,Enhance,Q9UQL6,Q9BZK7
random,1791,train,Enhance,Q9UQL6,Q9BZK7
random,1792,train,Inhibit,Q9UQL6,Q9BZK7
random,1793,train,Enhance,Q9UQL6,P31946
random,1794,val,Enhance,Q9UQL6,P31946
random,1795,val,Enhance,Q9UQL6,P31946
random,1796,test,Enhance,Q9UQL6,P31946
random,1797,train,Enhance,Q9UQL6,P31946
random,1798,train,Enhance,Q9UQL6,P31946
