_benchmark_split,_split_row_id,_split,effect_label,modified_uniprot,partner_uniprot
site_disjoint,1068,train,Enhance,Q9NZJ0,P62258
site_disjoint,1069,train,Enhance,Q9NZJ0,P61981
site_disjoint,1070,train,Inhibit,O60941,Q12756
site_disjoint,1071,test,Enhance,P23919,Q92993
site_disjoint,1072,train,Enhance,P28562,Q13309
site_disjoint,1073,train,Enhance,P28562,Q13309
site_disjoint,1074,train,Enhance,O14641,P53350
site_disjoint,1075,test,Enhance,O14641,P53350
site_disjoint,1076,train,Inhibit,P63167,O43521
site_disjoint,1077,train,Inhibit,P63167,O43521
site_disjoint,1078,train,Enhance,P63167,P54132
site_disjoint,1079,train,Enhance,P63167,P51530
site_disjoint,1080,train,Inhibit,P63167,P63167
site_disjoint,1081,train,Inhibit,P63167,P63167
site_disjoint,1082,train,Inhibit,P63167,P63167
site_disjoint,1083,train,Enhance,P63167,P49959
site_disjoint,1084,train,Enhance,P63167,O60934
site_disjoint,1085,train,Enhance,P63167,Q92878
site_disjoint,1086,train,Inhibit,P63167,Q12888
site_disjoint,1087,train,Inhibit,P63172,Q9Y6G9
site_disjoint,1088,train,Inhibit,P63172,Q96D42
site_disjoint,1089,train,Enhance,P63172,P08100
site_disjoint,1090,val,Enhance,Q13627,P31946
site_disjoint,1091,train,Enhance,Q01094,P04280
site_disjoint,1092,val,Enhance,Q01094,P04280
site_disjoint,1093,test,Enhance,Q01094,P04280
site_disjoint,1094,train,Enhance,Q01094,P04280
site_disjoint,1095,train,Inhibit,Q01094,P06400
site_disjoint,1096,val,Inhibit,Q01094,P06400
site_disjoint,1097,train,Enhance,Q01094,P06400
site_disjoint,1098,train,Enhance,Q01094,Q15631
site_disjoint,1099,train,Enhance,Q01094,Q15631
site_disjoint,1100,test,Enhance,O95905,Q9NWS0
site_disjoint,1101,test,Enhance,Q96F86,P31946
site_disjoint,1102,train,Inhibit,O00418,P0DP23
site_disjoint,1103,train,Enhance,P00533,P22681
site_disjoint,1104,test,Enhance,P00533,P46108
site_disjoint,1105,test,Enhance,P00533,P46108
site_disjoint,1106,test,Enhance,P00533,P41240
site_disjoint,1107,train,Enhance,P00533,P62993
site_disjoint,1108,train,Enhance,P00533,P62993
site_disjoint,1109,train,Enhance,P00533,P62993
site_disjoint,1110,train,Enhance,P00533,P62993
site_disjoint,1111,train,Enhance,P00533,P62993
site_disjoint,1112,train,Enhance,P00533,P62993
site_disjoint,1113,train,Enhance,P00533,P62993
site_disjoint,1114,train,Enhance,P00533,P62993
site_disjoint,1115,train,Enhance,P00533,P62993
site_disjoint,1116,train,Enhance,P00533,P62993
site_disjoint,1117,train,Enhance,P00533,P62993
site_disjoint,1118,train,Enhance,P00533,P62993
site_disjoint,1119,val,Enhance,P00533,Q06124
site_disjoint,1120,val,Enhance,P00533,Q06124
site_disjoint,1121,val,Enhance,P00533,Q06124
site_disjoint,1122,test,Enhance,P00533,Q06124
site_disjoint,1123,test,Enhance,P00533,Q06124
site_disjoint,1124,test,Enhance,P00533,Q06124
site_disjoint,1125,val,Enhance,P00533,Q06124
site_disjoint,1126,val,Enhance,P00533,Q06124
site_disjoint,1127,val,Enhance,P00533,Q06124
site_disjoint,1128,train,Enhance,P00533,P29350
site_disjoint,1129,train,Enhance,P00533,Q9H299
site_disjoint,1130,train,Enhance,P00533,P29353
site_disjoint,1131,test,Enhance,P00533,P29353
site_disjoint,1132,train,Enhance,P00533,P29353
site_disjoint,1133,test,Enhance,P00533,P29353
site_disjoint,1134,train,Enhance,P00533,P29353
site_disjoint,1135,train,Enhance,P00533,P29353
site_disjoint,1136,train,Enhance,P00533,P13866
site_disjoint,1137,val,Enhance,P00533,P42229
site_disjoint,1138,test,Enhance,P00533,P42229
site_disjoint,1139,train,Inhibit,Q96KS0,Q16665
site_disjoint,1140,train,Enhance,Q96KQ7,P68431
site_disjoint,1141,train,Enhance,Q96KQ7,P27694
site_disjoint,1142,train,Enhance,P19525,P19525
site_disjoint,1143,test,Enhance,P19525,P19525
site_disjoint,1144,val,Inhibit,Q9P2K8,P49407
site_disjoint,1145,val,Inhibit,Q9P2K8,P32121
site_disjoint,1146,test,Enhance,P38919,Q9HCG8
site_disjoint,1147,train,Enhance,P23588,O75822
site_disjoint,1148,train,Inhibit,P06730,Q13541
site_disjoint,1149,train,Enhance,P06730,Q9NRA8
site_disjoint,1150,val,Inhibit,Q13541,P06730
site_disjoint,1151,train,Inhibit,Q13541,P06730
site_disjoint,1152,train,Inhibit,Q13541,P06730
site_disjoint,1153,train,Inhibit,Q13541,P06730
site_disjoint,1154,train,Inhibit,Q13541,P06730
site_disjoint,1155,train,Inhibit,Q13541,P06730
site_disjoint,1156,test,Enhance,Q04637,P60842
site_disjoint,1157,test,Enhance,Q04637,P60842
site_disjoint,1158,test,Enhance,Q04637,P60842
site_disjoint,1159,test,Enhance,Q04637,P60842
site_disjoint,1160,test,Enhance,Q04637,P60842
site_disjoint,1161,test,Enhance,Q04637,P60842
site_disjoint,1162,test,Enhance,Q04637,P60842
site_disjoint,1163,train,Enhance,Q04637,Q9BUB5
site_disjoint,1164,train,Enhance,P78344,P20042
site_disjoint,1165,test,Enhance,Q15717,Q9Y297
site_disjoint,1166,train,Enhance,Q15717,Q96CS3
site_disjoint,1167,train,Enhance,Q15717,Q96CS3
site_disjoint,1168,train,Enhance,Q15717,P27348
site_disjoint,1169,train,Enhance,P19419,O14965
site_disjoint,1170,train,Enhance,Q92556,P16333
site_disjoint,1171,test,Enhance,Q92556,P16333
site_disjoint,1172,train,Enhance,Q92556,P16333
site_disjoint,1173,train,Enhance,Q92556,P16333
site_disjoint,1174,train,Inhibit,P50402,O75531
site_disjoint,1175,test,Inhibit,Q9HC35,Q71U36
site_disjoint,1176,test,Inhibit,Q9HC35,Q9H4B7
site_disjoint,1177,train,Enhance,Q14249,P61981
site_disjoint,1178,train,Enhance,Q14249,P61981
site_disjoint,1179,train,Inhibit,O43768,P37840
site_disjoint,1180,train,Enhance,Q09472,P38398
site_disjoint,1181,test,Enhance,Q09472,Q13111
site_disjoint,1182,train,Enhance,Q09472,P35222
site_disjoint,1183,train,Inhibit,Q09472,Q9Y3R0
site_disjoint,1184,train,Enhance,Q09472,O60934
site_disjoint,1185,val,Inhibit,Q09472,P13631
site_disjoint,1186,val,Inhibit,Q09472,P19793
site_disjoint,1187,val,Inhibit,Q09472,P10828
site_disjoint,1188,train,Inhibit,Q99814,P08047
site_disjoint,1189,train,Enhance,P29317,O15357
site_disjoint,1190,val,Enhance,P29317,O15357
site_disjoint,1191,val,Enhance,P29317,O15357
site_disjoint,1192,val,Enhance,P29317,P16333
site_disjoint,1193,test,Enhance,P29317,P52735
site_disjoint,1194,train,Enhance,P29317,P52735
site_disjoint,1195,test,Enhance,P29317,Q9UKW4
site_disjoint,1196,train,Enhance,P29317,Q9UKW4
site_disjoint,1197,test,Enhance,P54762,Q14451
site_disjoint,1198,train,Enhance,P54762,P16333
site_disjoint,1199,test,Enhance,P54753,P46108
site_disjoint,1200,test,Enhance,P54753,P06241
site_disjoint,1201,test,Enhance,P54753,P20936
site_disjoint,1202,train,Enhance,O95278,Q6VVB1
site_disjoint,1203,val,Enhance,P07814,P04406
site_disjoint,1204,train,Enhance,P07814,Q15366
site_disjoint,1205,val,Enhance,P07814,P40429
site_disjoint,1206,train,Enhance,P07814,Q6PCB7
site_disjoint,1207,val,Enhance,P07814,O60506
site_disjoint,1208,val,Enhance,P07814,O60506
site_disjoint,1209,train,Enhance,Q12929,O14654
site_disjoint,1210,train,Enhance,P04626,O75131
site_disjoint,1211,test,Inhibit,P04626,P00533
site_disjoint,1212,val,Enhance,P04626,P62993
site_disjoint,1213,val,Enhance,P04626,P62993
site_disjoint,1214,val,Enhance,P04626,P62993
site_disjoint,1215,train,Enhance,P04626,Q06124
site_disjoint,1216,train,Enhance,P04626,Q06124
site_disjoint,1217,train,Enhance,P04626,Q06124
site_disjoint,1218,test,Enhance,P04626,Q9H299
site_disjoint,1219,train,Enhance,P04626,Q9H299
site_disjoint,1220,train,Enhance,P04626,P29353
site_disjoint,1221,train,Enhance,P04626,P29353
site_disjoint,1222,train,Enhance,P04626,P29353
site_disjoint,1223,val,Enhance,P04626,P29353
site_disjoint,1224,train,Enhance,P04626,P29353
site_disjoint,1225,train,Enhance,P21860,P62993
site_disjoint,1226,train,Enhance,P21860,P62993
site_disjoint,1227,train,Enhance,P21860,P62993
site_disjoint,1228,train,Enhance,P21860,P62993
site_disjoint,1229,train,Enhance,P21860,P62993
site_disjoint,1230,train,Enhance,P21860,P62993
site_disjoint,1231,test,Enhance,P21860,O00459
site_disjoint,1232,test,Enhance,P21860,O00459
site_disjoint,1233,train,Enhance,P21860,O00459
site_disjoint,1234,train,Enhance,P21860,O00459
site_disjoint,1235,train,Enhance,P21860,O00459
site_disjoint,1236,train,Enhance,P21860,O00459
site_disjoint,1237,train,Enhance,P21860,O00459
site_disjoint,1238,train,Enhance,P21860,O00459
site_disjoint,1239,train,Enhance,P21860,O00459
site_disjoint,1240,train,Enhance,P21860,O00459
site_disjoint,1241,train,Enhance,P21860,O00459
site_disjoint,1242,train,Enhance,P21860,O00459
site_disjoint,1243,val,Enhance,P21860,P29353
site_disjoint,1244,test,Enhance,Q15303,P42684
site_disjoint,1245,test,Enhance,Q15303,P42684
site_disjoint,1246,test,Enhance,Q15303,P42684
site_disjoint,1247,val,Enhance,Q15303,P42684
site_disjoint,1248,val,Enhance,Q15303,P42684
site_disjoint,1249,val,Enhance,Q15303,P42684
site_disjoint,1250,train,Enhance,Q15303,P42684
site_disjoint,1251,train,Enhance,Q15303,P42684
site_disjoint,1252,train,Enhance,Q15303,P42684
site_disjoint,1253,train,Enhance,Q15303,P42684
site_disjoint,1254,train,Enhance,Q15303,P42684
site_disjoint,1255,train,Enhance,Q15303,P42684
site_disjoint,1256,train,Enhance,Q15303,P42684
site_disjoint,1257,train,Enhance,Q15303,P42684
site_disjoint,1258,train,Enhance,Q15303,P42684
site_disjoint,1259,train,Enhance,Q15303,P42684
site_disjoint,1260,train,Enhance,Q15303,P42684
site_disjoint,1261,train,Enhance,Q15303,P42684
site_disjoint,1262,test,Enhance,Q15303,P22681
site_disjoint,1263,train,Enhance,Q15303,P46108
site_disjoint,1264,train,Enhance,Q15303,P46108
site_disjoint,1265,train,Enhance,Q15303,P62993
site_disjoint,1266,train,Enhance,Q15303,P62993
site_disjoint,1267,test,Enhance,Q15303,P62993
site_disjoint,1268,test,Enhance,Q15303,P62993
site_disjoint,1269,train,Enhance,Q15303,P62993
site_disjoint,1270,train,Enhance,Q15303,P62993
site_disjoint,1271,val,Enhance,Q15303,P62993
site_disjoint,1272,val,Enhance,Q15303,O43639
site_disjoint,1273,test,Enhance,Q15303,P27986
site_disjoint,1274,test,Enhance,Q15303,O00459
site_disjoint,1275,test,Enhance,Q15303,O00459
site_disjoint,1276,test,Enhance,Q15303,Q92569
site_disjoint,1277,test,Enhance,Q15303,P16885
site_disjoint,1278,train,Enhance,Q15303,Q06124
site_disjoint,1279,train,Enhance,Q15303,P29353
site_disjoint,1280,train,Enhance,Q15303,P29353
site_disjoint,1281,train,Enhance,Q15303,P29353
site_disjoint,1282,train,Enhance,Q15303,P29353
site_disjoint,1283,train,Enhance,Q15303,P29353
site_disjoint,1284,train,Enhance,Q15303,P29353
site_disjoint,1285,test,Enhance,Q15303,P12931
site_disjoint,1286,train,Enhance,Q15303,P42224
site_disjoint,1287,train,Enhance,Q15303,P42229
site_disjoint,1288,train,Enhance,Q15303,P43405
site_disjoint,1289,train,Enhance,Q15303,P43405
site_disjoint,1290,train,Enhance,Q15303,P43405
site_disjoint,1291,test,Enhance,Q15303,P43405
site_disjoint,1292,test,Enhance,Q15303,P43405
site_disjoint,1293,test,Enhance,Q15303,P43405
site_disjoint,1294,train,Enhance,Q15303,P52735
site_disjoint,1295,train,Enhance,Q15303,Q9UKW4
site_disjoint,1296,train,Enhance,Q15303,Q9UKW4
site_disjoint,1297,train,Enhance,Q03468,P38398
site_disjoint,1298,train,Enhance,Q9UJM3,P00533
site_disjoint,1299,train,Enhance,Q9UJM3,P00533
site_disjoint,1300,train,Enhance,Q9UJM3,P00533
site_disjoint,1301,train,Enhance,Q9UJM3,P00533
site_disjoint,1302,train,Enhance,Q14674,P14635
site_disjoint,1303,train,Enhance,Q14674,Q13526
site_disjoint,1304,train,Enhance,Q14674,Q13526
site_disjoint,1305,train,Inhibit,P03372,P03372
site_disjoint,1306,val,Enhance,P03372,P27986
site_disjoint,1307,train,Enhance,P03372,Q13526
site_disjoint,1308,val,Enhance,P03372,Q15459
site_disjoint,1309,train,Enhance,P03372,P31947
site_disjoint,1310,test,Enhance,P03372,Q13309
site_disjoint,1311,val,Enhance,P03372,P12931
site_disjoint,1312,val,Enhance,P03372,Q9UGU0
site_disjoint,1313,train,Enhance,P03372,P31946
site_disjoint,1314,train,Enhance,P03372,P62258
site_disjoint,1315,train,Enhance,P03372,P61981
site_disjoint,1316,train,Enhance,P03372,Q04917
site_disjoint,1317,train,Enhance,P03372,P63104
site_disjoint,1318,train,Enhance,Q92731,Q09472
site_disjoint,1319,train,Enhance,P14921,Q8NHY2
site_disjoint,1320,test,Enhance,P14921,Q8NHY2
site_disjoint,1321,train,Inhibit,P14921,Q8NHY2
site_disjoint,1322,train,Enhance,P14921,Q09472
site_disjoint,1323,test,Enhance,P14921,Q09472
site_disjoint,1324,test,Inhibit,P43268,Q8NHY2
site_disjoint,1325,train,Enhance,Q9UQ84,P31947
site_disjoint,1326,test,Enhance,Q9UPT5,Q96A65
site_disjoint,1327,test,Enhance,Q9UPT5,Q8IYI6
site_disjoint,1328,train,Enhance,Q15910,Q9Y297
site_disjoint,1329,train,Inhibit,Q15910,P68431
site_disjoint,1330,train,Enhance,Q15910,Q12972
site_disjoint,1331,train,Inhibit,Q15910,Q09028
site_disjoint,1332,train,Inhibit,Q15910,Q15022
site_disjoint,1333,train,Enhance,P15311,P68133
site_disjoint,1334,test,Enhance,P15311,Q8TDY4
site_disjoint,1335,train,Inhibit,P15311,P15311
site_disjoint,1336,val,Enhance,P15311,P07332
site_disjoint,1337,val,Enhance,P15311,P27986
site_disjoint,1338,test,Enhance,P15311,Q13277
site_disjoint,1339,train,Enhance,Q9Y624,P41240
site_disjoint,1340,train,Enhance,Q13158,Q92851
site_disjoint,1341,train,Enhance,Q13158,Q92851
site_disjoint,1342,train,Enhance,Q13158,Q92851
site_disjoint,1343,train,Enhance,Q13158,Q92851
site_disjoint,1344,val,Enhance,Q13158,Q92851
site_disjoint,1345,val,Enhance,Q13158,Q92851
site_disjoint,1346,train,Enhance,Q13158,O00429
site_disjoint,1347,train,Enhance,Q13158,O00429
site_disjoint,1348,val,Enhance,Q13158,O00429
site_disjoint,1349,train,Enhance,Q9UNN5,Q92830
site_disjoint,1350,train,Inhibit,Q9UNN5,P55072
site_disjoint,1351,train,Inhibit,Q9UNN5,P55072
site_disjoint,1352,train,Inhibit,Q9UNN5,P55072
site_disjoint,1353,test,Enhance,Q9BXW9,P51587
site_disjoint,1354,test,Enhance,Q9BXW9,P51587
site_disjoint,1355,train,Enhance,Q9BXW9,O43524
site_disjoint,1356,train,Enhance,O15287,P51587
site_disjoint,1357,train,Enhance,O15287,P51587
site_disjoint,1358,train,Enhance,O15287,O43542
site_disjoint,1359,train,Inhibit,P09467,Q04206
site_disjoint,1360,train,Inhibit,P09467,Q9UNE7
site_disjoint,1361,train,Inhibit,Q5XUX0,Q12834
site_disjoint,1362,train,Inhibit,Q5XUX0,P12830
site_disjoint,1363,train,Enhance,Q9UKT5,Q9UKT5
site_disjoint,1364,train,Enhance,Q9UKT5,P62258
site_disjoint,1365,test,Inhibit,Q969H0,P24864
site_disjoint,1366,test,Enhance,Q969H0,Q13526
site_disjoint,1367,train,Enhance,Q6DN72,Q06124
site_disjoint,1368,test,Enhance,P39748,P12004
site_disjoint,1369,test,Enhance,P39748,P12004
site_disjoint,1370,test,Enhance,P39748,P12004
site_disjoint,1371,train,Enhance,Q96AC1,Q8WUP2
site_disjoint,1372,train,Enhance,Q92915,Q99250
site_disjoint,1373,train,Enhance,Q92915,Q99250
site_disjoint,1374,train,Enhance,Q92915,Q9UQD0
site_disjoint,1375,train,Enhance,Q92915,Q9UQD0
site_disjoint,1376,train,Enhance,P11362,P46108
site_disjoint,1377,train,Enhance,P11362,P19174
site_disjoint,1378,test,Enhance,P11362,P40763
site_disjoint,1379,train,Enhance,P21802,P63104
site_disjoint,1380,train,Enhance,P07954,P15336
site_disjoint,1381,train,Enhance,P07954,P0C0S5
site_disjoint,1382,train,Inhibit,P07954,Q06330
site_disjoint,1383,val,Enhance,P07954,Q06330
site_disjoint,1384,train,Enhance,P07954,P63104
site_disjoint,1385,val,Enhance,Q86V87,P27348
site_disjoint,1386,train,Inhibit,Q13451,P31749
site_disjoint,1387,train,Inhibit,Q13451,P31749
site_disjoint,1388,train,Enhance,Q13451,P07900
site_disjoint,1389,train,Enhance,Q13451,P04150
site_disjoint,1390,train,Inhibit,Q13451,O60346
site_disjoint,1391,train,Inhibit,Q13451,O60346
site_disjoint,1392,test,Enhance,Q13045,Q07666
site_disjoint,1393,train,Inhibit,P21333,P24385
site_disjoint,1394,test,Inhibit,P21333,P24385
site_disjoint,1395,train,Enhance,P36888,P06241
site_disjoint,1396,train,Enhance,P36888,P06241
site_disjoint,1397,val,Enhance,P36888,P06241
site_disjoint,1398,train,Enhance,P36888,Q13322
site_disjoint,1399,train,Enhance,P36888,Q13322
site_disjoint,1400,test,Enhance,P36888,P62993
site_disjoint,1401,val,Enhance,P36888,P62993
site_disjoint,1402,train,Enhance,P36888,P62993
site_disjoint,1403,train,Enhance,P36888,Q06124
site_disjoint,1404,train,Enhance,P36888,P12931
site_disjoint,1405,train,Enhance,P36888,P12931
site_disjoint,1406,train,Enhance,P35916,P46108
site_disjoint,1407,train,Enhance,P35916,P46108
site_disjoint,1408,test,Enhance,P35916,P46108
site_disjoint,1409,val,Enhance,P35916,P62993
site_disjoint,1410,val,Enhance,P35916,P62993
site_disjoint,1411,val,Enhance,P35916,P62993
site_disjoint,1412,train,Enhance,P35916,P62993
site_disjoint,1413,train,Enhance,P35916,P62993
site_disjoint,1414,train,Enhance,P35916,P62993
site_disjoint,1415,train,Enhance,P35916,P29353
site_disjoint,1416,test,Enhance,P35916,P29353
site_disjoint,1417,train,Enhance,Q8TF40,P07900
site_disjoint,1418,test,Enhance,Q8TF40,P07900
site_disjoint,1419,val,Enhance,Q8TF40,P07900
site_disjoint,1420,test,Enhance,Q8TF40,P07900
site_disjoint,1421,train,Enhance,Q8TF40,P07900
site_disjoint,1422,train,Inhibit,P01100,Q8NHM5
site_disjoint,1423,train,Inhibit,P01100,Q8IWV7
site_disjoint,1424,train,Enhance,P58012,Q00987
site_disjoint,1425,train,Inhibit,P58012,P63279
site_disjoint,1426,train,Enhance,Q08050,P30304
site_disjoint,1427,train,Enhance,Q08050,P30304
site_disjoint,1428,train,Enhance,Q08050,Q13526
site_disjoint,1429,train,Enhance,Q08050,Q13526
site_disjoint,1430,train,Enhance,P32314,Q9Y297
site_disjoint,1431,train,Enhance,P32314,Q9Y297
site_disjoint,1432,train,Enhance,Q12778,P46940
site_disjoint,1433,train,Enhance,Q12778,P31947
site_disjoint,1434,train,Enhance,Q12778,P31947
site_disjoint,1435,train,Enhance,Q12778,Q13309
site_disjoint,1436,test,Inhibit,Q12778,P31946
site_disjoint,1437,train,Enhance,Q12778,P31946
site_disjoint,1438,train,Enhance,Q12778,P31946
site_disjoint,1439,train,Enhance,Q12778,P61981
site_disjoint,1440,train,Enhance,Q12778,P63104
site_disjoint,1441,train,Enhance,O43524,Q92793
site_disjoint,1442,train,Enhance,O43524,P45983
site_disjoint,1443,train,Enhance,O43524,P45983
site_disjoint,1444,train,Enhance,O43524,P45983
site_disjoint,1445,test,Enhance,O43524,P45983
site_disjoint,1446,train,Enhance,O43524,Q00987
site_disjoint,1447,train,Enhance,O43524,Q00987
site_disjoint,1448,test,Enhance,O43524,Q00987
site_disjoint,1449,train,Inhibit,O43524,Q13309
site_disjoint,1450,train,Inhibit,O43524,Q13309
site_disjoint,1451,train,Inhibit,O43524,Q13309
site_disjoint,1452,test,Inhibit,O43524,Q13309
site_disjoint,1453,train,Enhance,O43524,P31946
site_disjoint,1454,train,Enhance,O43524,P31946
site_disjoint,1455,val,Inhibit,P21462,P25098
site_disjoint,1456,train,Enhance,Q16658,P68133
site_disjoint,1457,train,Inhibit,Q16658,Q96PY5
site_disjoint,1458,train,Enhance,P02794,P61073
site_disjoint,1459,train,Inhibit,Q8IVP5,P11142
site_disjoint,1460,train,Inhibit,Q8IVP5,Q9H492
site_disjoint,1461,train,Enhance,Q8IVP5,Q9H492
site_disjoint,1462,train,Inhibit,Q8IVP5,Q9GZQ8
site_disjoint,1463,train,Enhance,Q8IVP5,Q9GZQ8
site_disjoint,1464,train,Inhibit,Q8IVP5,Q9GZQ8
site_disjoint,1465,test,Inhibit,P35637,P35637
site_disjoint,1466,train,Inhibit,P35637,Q92973
site_disjoint,1467,train,Inhibit,P35637,Q92973
site_disjoint,1468,train,Inhibit,P35637,Q92973
site_disjoint,1469,test,Enhance,O15117,Q13094
site_disjoint,1470,test,Enhance,O15117,Q13094
site_disjoint,1471,train,Enhance,O15117,Q13094
site_disjoint,1472,test,Enhance,O15117,P16333
site_disjoint,1473,test,Enhance,O15117,P16333
site_disjoint,1474,test,Enhance,O15117,P16333
site_disjoint,1475,test,Enhance,O15117,P16333
site_disjoint,1476,test,Enhance,O15117,P16333
site_disjoint,1477,test,Enhance,O15117,P16333
site_disjoint,1478,test,Enhance,O15117,P16333
site_disjoint,1479,test,Enhance,O15117,P16333
site_disjoint,1480,test,Enhance,O15117,O43639
site_disjoint,1481,test,Enhance,O15117,O43639
site_disjoint,1482,train,Enhance,O15117,P43403
site_disjoint,1483,train,Enhance,Q5VWT5,Q13094
site_disjoint,1484,train,Enhance,Q5VWT5,Q13094
site_disjoint,1485,train,Inhibit,Q9NPG1,Q9ULK5
site_disjoint,1486,test,Inhibit,Q9UM11,P25054
site_disjoint,1487,test,Inhibit,Q9UM11,P25054
site_disjoint,1488,train,Enhance,Q9UM11,P30260
site_disjoint,1489,test,Enhance,Q9UM11,P30260
site_disjoint,1490,test,Enhance,Q9UM11,P30260
site_disjoint,1491,train,Inhibit,Q13283,Q13283
site_disjoint,1492,train,Enhance,Q13480,Q06124
site_disjoint,1493,train,Enhance,Q13480,Q06124
site_disjoint,1494,train,Enhance,Q9UQC2,P46109
site_disjoint,1495,train,Enhance,Q9UQC2,P46109
site_disjoint,1496,train,Inhibit,Q9UQC2,P04626
site_disjoint,1497,val,Inhibit,Q9UQC2,P62993
site_disjoint,1498,val,Inhibit,Q9UQC2,P62993
site_disjoint,1499,train,Inhibit,Q9UQC2,P62993
site_disjoint,1500,train,Inhibit,Q9UQC2,P62993
site_disjoint,1501,train,Enhance,Q9UQC2,Q06124
site_disjoint,1502,train,Enhance,Q9UQC2,Q06124
site_disjoint,1503,val,Inhibit,Q9UQC2,Q06124
site_disjoint,1504,test,Enhance,Q9UQC2,Q06124
site_disjoint,1505,test,Enhance,Q9UQC2,Q06124
site_disjoint,1506,val,Inhibit,Q9UQC2,P29353
site_disjoint,1507,train,Inhibit,Q9UQC2,P29353
site_disjoint,1508,val,Enhance,Q9UQC2,P31946
site_disjoint,1509,train,Enhance,Q9UQC2,P31946
site_disjoint,1510,train,Inhibit,P60520,Q9Y4P1
site_disjoint,1511,test,Inhibit,P60520,Q9Y4P1
site_disjoint,1512,train,Enhance,Q9H706,P62993
site_disjoint,1513,train,Enhance,Q9H706,P62993
site_disjoint,1514,train,Enhance,Q9H706,Q06124
site_disjoint,1515,test,Enhance,Q75VX8,P62993
site_disjoint,1516,train,Enhance,Q75VX8,P62993
site_disjoint,1517,train,Enhance,Q75VX8,P62993
site_disjoint,1518,train,Enhance,Q75VX8,Q06124
site_disjoint,1519,train,Enhance,P41250,Q00653
site_disjoint,1520,train,Enhance,P41250,Q00653
site_disjoint,1521,train,Enhance,P15976,O15379
site_disjoint,1522,train,Enhance,P15976,O15379
site_disjoint,1523,train,Enhance,P15976,P56524
site_disjoint,1524,train,Enhance,P15976,P56524
site_disjoint,1525,test,Enhance,P23769,Q969H0
site_disjoint,1526,test,Enhance,P23771,Q969H0
site_disjoint,1527,train,Enhance,P23771,P10809
site_disjoint,1528,train,Enhance,Q8WXI9,Q16576
site_disjoint,1529,test,Enhance,Q92538,Q9Y297
site_disjoint,1530,train,Enhance,Q92538,Q9Y297
site_disjoint,1531,test,Inhibit,P30793,P30047
site_disjoint,1532,test,Inhibit,P30793,P30047
site_disjoint,1533,train,Enhance,Q9NP62,Q9BVJ7
site_disjoint,1534,test,Enhance,Q9NP62,Q9BVJ7
site_disjoint,1535,train,Enhance,Q9NP62,Q9UKT8
site_disjoint,1536,val,Enhance,Q9NP62,Q9UKT8
site_disjoint,1537,val,Enhance,P55040,P31946
site_disjoint,1538,train,Enhance,P55040,P31946
site_disjoint,1539,train,Enhance,P14136,Q16658
site_disjoint,1540,val,Enhance,P14136,Q16658
site_disjoint,1541,train,Enhance,Q99684,Q969H0
site_disjoint,1542,train,Enhance,Q99684,Q969H0
site_disjoint,1543,train,Enhance,Q99684,O60341
site_disjoint,1544,train,Inhibit,Q9UJY5,P11717
site_disjoint,1545,train,Enhance,Q9Y2X7,Q05397
site_disjoint,1546,train,Enhance,Q9Y2X7,P49023
site_disjoint,1547,train,Enhance,P17302,P09496
site_disjoint,1548,train,Enhance,P17302,P09496
site_disjoint,1549,test,Enhance,P17302,P09496
site_disjoint,1550,train,Enhance,P17302,P09496
site_disjoint,1551,train,Inhibit,P17302,Q16643
site_disjoint,1552,train,Inhibit,P17302,Q16643
site_disjoint,1553,train,Enhance,P17302,Q15842
site_disjoint,1554,train,Inhibit,P17302,Q07157
site_disjoint,1555,test,Enhance,P08151,Q9Y297
site_disjoint,1556,train,Enhance,P08151,Q9Y297
site_disjoint,1557,test,Enhance,P08151,Q9Y297
site_disjoint,1558,train,Inhibit,P08151,Q9UMX1
site_disjoint,1559,train,Enhance,P08151,Q9UMX1
site_disjoint,1560,test,Enhance,P08151,Q9UMX1
site_disjoint,1561,train,Enhance,P08151,Q9UMX1
site_disjoint,1562,train,Enhance,P08151,Q9UMX1
site_disjoint,1563,test,Enhance,P08151,Q9UMX1
site_disjoint,1564,train,Enhance,P08151,Q9UMX1
site_disjoint,1565,train,Enhance,P00367,O14920
site_disjoint,1566,train,Enhance,P00367,Q04206
site_disjoint,1567,train,Enhance,P15104,Q96SW2
site_disjoint,1568,val,Enhance,P15104,Q96SW2
site_disjoint,1569,test,Inhibit,O60234,P61160
site_disjoint,1570,test,Inhibit,O60234,O15145
site_disjoint,1571,train,Enhance,O75496,P31274
site_disjoint,1572,test,Inhibit,P29992,P28223
site_disjoint,1573,train,Enhance,Q9H4A6,Q92614
site_disjoint,1574,train,Enhance,Q9H4A6,Q92614
site_disjoint,1575,train,Enhance,P00505,P40926
site_disjoint,1576,train,Enhance,P00505,P40926
site_disjoint,1577,train,Enhance,P00505,P40926
site_disjoint,1578,train,Enhance,P49685,P31946
site_disjoint,1579,train,Inhibit,Q13322,P06213
site_disjoint,1580,train,Inhibit,Q13322,P06213
site_disjoint,1581,train,Inhibit,Q13322,P06213
site_disjoint,1582,val,Inhibit,Q14449,P06213
site_disjoint,1583,val,Inhibit,Q14449,P06213
site_disjoint,1584,test,Inhibit,Q14449,P06213
site_disjoint,1585,test,Inhibit,Q14449,P06213
site_disjoint,1586,train,Inhibit,Q14449,P06213
site_disjoint,1587,train,Inhibit,Q14449,P06213
site_disjoint,1588,test,Inhibit,P62993,Q07889
